ID;Edad;Experiencia;Ingreso;Postal;Familia;credito;educacion;cuenta de ahorros;servicios online;Mora
1390;45;15;NA;94107;1;0.75;3;0;1;0
4354;61;36;25;94015;2;0.5;2;0;1;1
4051;53;26;NA;94590;2;1;2;1;0;0
2284;54;28;79;92677;4;2.6;3;0;0;0
2653;24;0;NA;90089;4;1.6;1;0;1;0
772;42;NA;71;91614;3;2.33;1;0;1;0
4536;42;18;39;96091;3;2.1;3;0;0;0
1183;28;2;NA;94720;4;0.4;1;1;1;1
4209;56;32;58;95064;1;1.8;3;0;1;0
2630;44;18;NA;93943;2;0.1;3;0;1;0
1154;55;30;55;92821;4;0.9;1;0;1;1
2058;37;NA;NA;91754;2;3.9;1;0;1;1
2786;34;9;31;92521;4;1.1;3;0;1;1
2791;47;22;NA;95821;1;1.4;3;1;1;1
1344;NA;17;48;92831;2;0.6;3;0;0;1
3535;34;10;61;95006;3;2;1;0;0;1
3450;57;32;135;90095;3;4.8;2;0;1;0
1713;44;20;20;92780;1;1.4;3;0;0;0
1258;63;37;41;93014;1;0.5;3;0;0;1
256;66;NA;42;92103;2;0.7;3;0;0;1
2062;63;38;159;93950;4;4.9;2;0;0;0
1609;36;10;35;94608;2;0.3;1;0;1;0
4199;61;36;50;96003;4;1.7;1;0;1;0
3196;55;29;NA;90007;3;1.4;1;0;0;0
4453;59;35;53;90035;4;2.3;3;1;1;0
4;35;9;NA;94112;1;2.7;2;0;0;0
2214;61;37;45;94610;1;0.8;1;0;0;0
3286;38;13;65;91706;3;0.7;2;0;1;0
2471;33;7;81;92122;2;4.5;3;0;1;1
1386;57;NA;82;95032;2;2;1;0;0;1
2523;63;37;145;94025;2;6.9;1;0;1;0
2176;37;12;160;94305;2;3.3;1;0;0;0
3049;63;39;49;90275;1;0.8;1;0;1;0
1028;32;7;108;94550;1;4.6;1;1;0;0
3357;49;23;115;95051;3;4.6;3;0;0;0
2324;31;7;113;94542;2;2;2;0;0;0
3682;33;9;139;95054;1;4.3;1;0;0;0
2381;40;16;50;92606;2;0.6;3;0;0;0
3774;NA;36;83;93940;4;2.4;3;0;0;0
2698;57;32;44;93407;3;0.5;2;0;1;0
4484;54;28;155;90095;1;1;1;0;1;1
2800;64;39;85;94720;4;3.4;2;0;1;0
3519;NA;36;129;95039;2;6;1;0;0;0
1853;NA;6;54;94596;4;1.8;3;1;0;0
3836;33;9;131;90065;3;2.2;3;0;0;0
2362;36;NA;109;94928;3;0.5;3;0;1;0
4454;37;11;11;94112;3;0.1;2;0;0;0
1548;47;21;52;94720;1;1.2;2;0;0;0
466;66;42;35;94305;1;1.9;2;0;1;0
3066;39;15;121;92354;1;3.5;1;0;1;0
149;52;28;163;91423;2;0.4;1;0;1;0
1508;43;18;50;91006;4;1.9;3;0;0;0
4612;34;NA;52;93940;2;1;2;1;1;0
994;41;15;185;91775;1;3.6;2;0;0;0
3269;NA;NA;111;91423;4;5.4;3;0;1;0
4639;37;13;89;91711;2;1.7;2;0;1;0
3426;23;-1;12;91605;4;1;1;0;1;0
1948;52;28;62;94111;1;1.8;3;0;1;0
32;40;16;NA;94117;1;2;2;0;1;0
1968;43;18;89;94303;3;0.5;3;0;0;1
485;25;1;113;95023;2;0.2;1;0;1;1
1453;NA;28;52;94102;4;2.5;1;0;1;0
3812;NA;23;NA;94061;4;0.6;1;0;1;0
128;34;8;82;92646;1;2.7;2;0;1;0
4697;59;35;70;92103;4;2.3;3;0;0;0
967;57;32;44;91605;2;1.6;3;0;0;0
1557;31;1;60;94143;4;4;3;0;0;0
3889;45;18;81;95133;3;2.67;2;0;1;1
4360;38;12;58;95054;2;2.8;1;0;1;0
765;37;13;89;95051;2;1.7;2;0;0;1
2916;34;9;133;92110;1;3.8;1;0;1;0
3048;57;33;149;95060;1;4.7;1;0;0;0
3520;31;5;84;94720;4;1.8;2;0;1;0
892;32;6;120;94102;4;5.4;1;0;1;1
61;49;24;39;90404;3;1.7;2;0;1;0
1443;39;NA;71;95822;3;0.1;1;0;1;0
1575;62;37;42;92106;3;1.5;1;1;1;0
1979;37;11;32;94612;2;1.4;3;1;1;0
810;54;29;111;94304;1;0.1;3;0;0;1
846;44;17;29;94706;3;1;2;0;1;1
4830;31;7;11;94304;1;0.5;3;0;1;1
1826;56;32;161;94720;1;5.8;3;0;0;0
3325;57;31;41;91401;1;1.4;1;0;1;0
3276;32;8;65;95134;1;1.2;1;0;1;0
1114;28;2;70;90630;3;0.3;3;0;0;1
1143;44;20;NA;91335;4;1.9;1;0;0;0
3405;39;14;21;94303;1;0.6;3;0;0;0
2273;27;NA;90;91365;3;0.8;1;0;1;0
1062;47;22;NA;91105;1;1.4;3;0;1;0
2962;60;36;50;95741;1;1.8;3;0;1;0
163;NA;NA;52;90036;1;2;1;0;0;0
4091;NA;18;49;92717;3;2.1;3;0;1;0
1765;45;21;44;94596;3;0.6;2;0;1;0
1147;31;7;71;90034;1;0.1;1;0;0;0
2314;58;32;54;94035;3;0.3;2;0;1;1
1299;38;14;74;90274;1;3.6;2;0;1;1
2236;63;37;NA;92121;2;6.9;1;0;1;1
3955;NA;7;134;93108;2;3.1;1;1;0;0
448;NA;NA;71;95134;1;1.4;3;1;0;0
2858;34;8;184;93106;3;7.5;1;0;0;0
4709;62;37;10;92606;3;0.5;1;0;1;0
3822;35;9;188;92220;2;3.7;2;0;1;0
3698;39;13;59;95616;3;0.5;3;0;0;0
3553;51;27;22;93106;4;0.5;2;0;1;1
2152;41;16;19;91730;2;0.3;2;0;0;0
4528;41;16;18;90024;1;0.6;3;0;0;1
754;49;23;49;94720;1;1.2;2;1;1;1
2170;52;27;30;94305;2;0.7;2;0;1;1
2672;62;37;128;92093;1;2.5;1;1;0;0
4145;47;23;138;91367;2;3.3;1;0;1;1
1638;30;6;193;94022;3;6.3;3;0;1;0
2796;NA;25;91;92407;1;0.8;3;0;0;0
1213;34;NA;44;91101;4;0.2;1;0;0;0
620;57;27;73;93106;1;3;3;1;0;0
266;49;NA;23;94305;4;0.6;3;0;0;0
2765;31;5;84;91320;1;2.9;3;0;0;1
783;54;30;194;92056;3;6;3;0;1;1
2924;51;27;12;91007;2;0.2;1;0;0;0
2781;39;13;69;90630;3;0.9;2;0;0;0
2876;58;33;18;94402;3;0.1;2;0;1;1
3142;57;31;131;90405;3;0.6;1;0;1;0
1439;63;37;90;94105;4;1.9;2;0;1;0
3107;NA;10;21;92084;3;0.1;2;0;0;0
1271;43;18;60;91311;2;2.2;3;0;0;1
38;51;25;71;95814;1;1.4;3;0;0;0
618;NA;20;74;94024;4;2.6;3;0;1;0
2837;25;1;74;94085;4;2.6;1;0;0;0
2560;36;12;88;90212;2;2.7;1;0;1;0
3336;35;10;118;92069;2;7.8;1;0;0;0
2419;41;17;28;95616;1;0.7;1;0;0;1
2966;53;27;31;91605;2;0.4;3;0;0;1
1086;51;26;11;92612;2;0;1;0;0;0
3989;59;35;85;91330;1;3.4;3;0;0;1
2028;38;12;179;94596;2;0;1;0;0;0
491;34;NA;90;94303;2;2.7;1;0;1;0
178;29;3;65;94132;4;1.8;2;0;0;0
4586;35;11;NA;94010;1;3.6;3;0;1;1
2608;57;33;49;94305;4;1.5;1;0;1;1
3881;48;24;25;90024;4;0.5;2;0;0;0
666;54;24;61;92866;4;2;3;0;1;0
1790;44;20;171;91330;4;0.7;1;1;1;1
418;53;29;83;90073;4;1;2;0;1;0
3487;25;1;20;92806;4;1;1;0;0;1
4923;31;5;28;90717;1;0.3;1;0;1;1
1865;61;36;61;92103;2;2.8;1;0;0;0
2668;63;39;58;94112;1;0;2;0;1;0
2080;26;2;40;94132;1;1;3;0;1;0
907;29;3;154;94720;2;2;1;1;0;0
1445;60;33;154;90740;1;3;2;1;1;0
553;28;3;52;90024;4;2.2;1;1;1;0
1262;63;39;84;94901;1;1.8;3;0;0;0
3008;63;37;11;91711;1;0.8;2;0;0;1
1068;50;NA;195;95035;1;1.7;1;0;0;0
309;32;8;NA;94720;2;4.33;1;0;1;1
2626;61;36;108;93943;4;3.4;2;0;1;0
152;26;0;132;92834;3;6.5;3;0;0;1
2656;50;26;42;91784;2;1;3;0;1;0
1033;37;12;NA;94720;3;0.7;2;0;1;1
2813;53;28;183;96008;3;8.2;3;0;1;1
3652;49;23;140;90504;1;1.9;3;0;0;1
2360;36;12;123;95060;2;5.6;2;0;1;1
796;57;32;15;92806;2;0.2;3;0;0;1
3041;28;2;33;95814;3;1;1;0;1;0
3859;42;18;158;92124;2;0.4;2;0;0;1
3097;43;18;179;94108;3;1.2;1;0;1;0
3768;40;16;83;95819;4;2.67;1;0;1;1
3964;58;32;38;93106;3;2.2;3;0;1;0
3035;46;NA;38;90024;1;2.4;1;0;1;0
3876;26;2;119;95351;2;0.6;1;0;1;1
2433;54;30;45;92182;4;0.9;2;0;0;1
4770;26;2;20;95064;4;1;1;0;0;0
2985;54;28;94;92709;2;1.1;1;0;0;0
4004;47;21;NA;92612;3;0.6;2;0;1;1
1300;50;25;14;95762;2;0.7;3;0;1;0
876;61;36;21;95616;4;0.4;2;0;0;0
296;60;34;64;94304;2;1.7;3;0;0;1
2526;32;8;60;95816;1;1.2;1;0;1;1
3939;49;24;13;95929;2;0;1;0;1;0
1008;44;19;99;95064;3;3.5;3;0;0;0
1287;29;3;50;94010;3;1.1;2;0;0;1
3105;56;NA;48;91775;2;2.1;3;0;0;1
1902;43;19;201;94305;2;6.67;1;1;1;0
4086;28;2;NA;94609;3;2.4;2;0;1;0
3636;58;33;24;95616;2;0.5;2;0;1;0
635;57;31;32;90034;3;1.4;1;0;1;1
3788;37;12;28;95616;4;1.7;1;0;1;0
4840;34;8;52;95060;4;0.2;1;1;1;0
1642;58;NA;152;92182;4;3.6;3;0;0;0
2739;35;9;103;95120;2;4.5;3;0;1;0
332;32;6;28;94115;3;1;1;0;0;0
673;51;27;NA;96651;1;0.2;1;0;1;0
533;62;37;39;94305;2;2.8;1;0;1;1
1536;61;37;39;92096;4;0.4;1;0;1;1
3875;36;12;92;94709;2;0;1;0;0;0
2788;60;34;152;92807;2;6.9;1;0;0;0
3368;51;27;53;92122;1;1.6;2;0;1;0
4293;63;37;191;94131;2;4.3;3;1;0;0
2622;45;18;42;95126;3;2.5;2;0;0;0
4926;64;39;82;94025;4;3.4;2;0;1;0
2869;52;26;31;94923;4;1.8;1;0;1;1
733;26;1;85;90064;1;1.9;1;0;1;0
594;33;7;48;90025;4;2.2;2;0;1;0
3666;43;19;70;91711;3;2.33;1;0;0;0
4391;52;26;62;95134;4;2.8;2;1;1;0
1970;64;38;NA;94105;1;2;1;0;1;1
2726;63;38;138;92675;1;2.5;1;0;1;0
283;34;NA;71;91711;4;0.7;3;0;1;0
828;63;37;45;94542;2;1;3;0;1;1
4049;27;2;48;90049;2;1.6;3;0;1;0
1275;62;37;61;93117;4;1.7;1;0;0;0
2008;48;21;78;94010;3;2;2;0;1;1
4952;53;27;65;92124;1;2.2;3;0;1;1
992;40;14;28;94025;4;1.5;3;0;0;1
872;54;28;48;96091;4;2.8;2;0;1;0
1822;32;NA;54;96008;4;1.3;1;0;1;0
3769;42;16;62;94309;1;0.7;3;0;1;1
4385;45;NA;61;92717;3;2.7;2;0;0;1
968;55;NA;73;92675;4;3.8;2;0;1;0
493;60;36;38;94596;4;1.3;1;0;1;0
2573;62;32;33;93907;1;1.5;3;0;1;1
2903;56;30;NA;94022;4;2.8;2;0;1;0
3442;64;40;18;94309;2;0.3;3;0;1;1
4428;31;7;18;91711;1;0.4;3;0;0;0
4374;30;NA;139;94501;1;4.3;1;0;1;0
1719;40;16;19;92028;4;0.4;2;0;1;1
3246;47;22;81;90009;4;3.6;3;0;1;1
4569;26;0;44;94305;4;1.3;3;0;0;0
2483;28;4;129;92115;1;1.5;1;0;0;1
2328;51;25;70;90095;1;0.8;3;0;1;0
4180;29;3;91;94122;1;3.4;3;0;0;0
3995;42;18;88;92675;4;0.8;1;0;1;1
4139;47;22;114;95819;1;0.6;1;0;1;1
2484;44;18;68;93943;4;2.9;1;0;0;0
2258;47;23;130;91763;2;1.4;1;0;0;0
4922;37;11;42;95814;3;0.5;3;0;1;1
1752;55;31;25;94720;2;0.2;1;0;0;0
2389;64;39;23;91768;3;0.5;1;0;0;0
1244;34;NA;110;92697;1;4;1;1;1;0
3480;31;6;64;94720;2;2.5;1;0;1;0
3670;40;15;NA;95616;2;1.4;2;1;1;1
2390;27;1;41;90033;1;1.9;3;0;0;1
989;63;NA;32;94998;1;1.9;2;0;0;0
74;41;16;85;94606;1;4;3;0;1;1
4640;51;25;NA;92866;3;0.9;3;0;1;1
3454;29;3;31;94709;4;0.3;2;0;1;0
2530;29;5;NA;95819;3;0.1;2;0;1;1
3151;47;22;124;90027;4;5;3;0;0;0
3383;62;36;103;92182;2;2.8;1;0;1;0
3458;55;31;91;94110;2;2.8;1;0;1;0
1898;54;29;98;93065;1;0.1;3;0;0;0
2118;31;7;15;91380;3;0.9;3;0;1;0
4426;26;0;164;95973;2;4;3;0;1;0
3374;28;2;182;92660;3;7.2;2;0;1;1
1616;62;36;63;93109;1;2.5;3;0;0;0
4966;29;5;33;94709;1;1.8;2;0;1;0
4118;39;14;18;92037;4;0.2;3;1;0;0
2461;31;5;32;92123;2;0.3;2;0;1;0
2936;53;NA;80;93023;1;3;3;0;1;1
151;46;22;118;94107;2;7.5;1;0;1;1
3841;NA;31;35;95211;3;0.1;2;0;0;0
2531;56;30;31;90024;4;1.5;3;0;1;0
3573;30;6;30;90245;1;0.4;3;0;1;1
2532;NA;35;14;94305;2;1;1;0;1;0
3555;37;13;NA;92407;4;2;3;1;0;0
4100;61;35;60;92831;1;2.8;2;0;1;1
3807;34;8;41;92096;4;0.8;1;0;0;0
422;28;3;NA;92333;4;3.1;2;0;0;0
3983;24;0;119;94566;1;1.5;1;0;1;0
1654;26;1;24;96651;2;0.9;3;0;0;1
3761;56;26;70;91107;3;1.4;3;0;1;1
4147;53;28;85;95814;1;1.3;3;0;1;0
1429;25;-1;21;94583;4;0.4;1;0;1;0
2272;60;34;101;94928;3;4.4;1;0;1;1
2348;64;NA;8;92104;3;0.1;3;0;0;1
4593;43;18;NA;92115;3;0.8;3;0;0;0
1251;47;20;81;94301;1;2.67;2;0;1;0
4643;65;40;NA;95616;4;6.6;2;0;1;0
1635;59;34;18;95814;3;1.3;2;0;1;1
1304;29;NA;NA;94720;2;2;2;0;0;0
3422;49;23;125;90245;1;2.4;1;0;0;1
1482;35;9;NA;91125;2;0;1;0;1;0
3004;52;28;44;90747;3;1.9;2;0;0;1
2774;63;37;185;94309;2;7.9;2;1;1;0
1223;61;37;20;90011;3;0.4;2;0;0;0
3649;43;13;38;95616;3;2;3;0;1;0
3455;47;21;132;92120;1;0.3;1;0;1;0
2392;39;12;138;92697;1;4.67;2;0;1;0
2407;31;NA;10;92354;1;0.5;3;0;1;0
4057;51;25;113;91320;2;6.3;1;0;0;0
3934;39;14;40;91302;1;2.5;3;0;1;0
336;56;32;122;95827;2;0.3;1;0;1;1
3164;51;27;52;94132;2;1;3;0;0;0
3617;41;15;69;92507;1;1.5;3;1;1;0
1038;35;11;NA;93106;1;2.4;2;0;1;0
1636;49;24;70;91330;1;2.9;1;0;0;0
1855;52;25;41;95403;3;1;2;0;1;0
4498;45;21;85;95136;2;3.2;1;0;1;0
1182;25;0;65;90095;4;0.2;1;0;0;0
4069;59;34;21;95035;2;0.5;2;0;1;0
1840;28;2;43;95616;4;1.3;3;0;1;1
1876;27;3;112;90066;3;2.5;1;0;1;0
1753;NA;8;155;92717;1;7.4;3;1;0;0
3438;57;31;39;94304;4;0.7;2;0;1;0
4254;54;28;61;90601;3;3;2;0;1;1
1130;30;4;NA;94305;3;3.3;1;0;1;1
3537;50;24;112;94005;1;0.3;1;0;0;0
1495;59;35;60;90089;1;0;2;0;1;1
2133;59;NA;11;94949;2;1;1;0;0;1
4893;43;19;35;94112;1;0.3;3;0;1;0
235;26;1;80;95616;1;0.8;2;0;0;0
3575;56;30;64;95123;3;0.3;2;0;0;1
917;44;NA;85;92192;2;3.2;1;1;1;0
778;55;31;12;95060;2;0.2;1;0;1;1
2732;29;5;28;96651;1;0.2;3;0;1;0
111;41;14;9;91330;3;1;2;0;0;0
3614;35;11;148;92672;1;5.8;3;0;1;0
1380;62;37;162;95051;1;1.3;1;0;1;0
3849;57;32;84;93106;4;1.3;3;0;0;1
1408;63;39;101;94306;2;3.9;3;0;1;0
2744;32;8;22;94583;4;0.7;2;1;1;1
4201;43;19;74;94035;4;1.9;1;0;0;1
3676;60;34;110;92126;2;2;1;0;1;0
1389;52;28;25;90212;4;1;1;0;0;0
2089;39;9;29;94701;3;2;3;0;0;0
51;32;8;8;92093;4;0.7;2;0;1;0
1041;36;6;78;91107;4;1.8;3;0;0;0
3593;33;3;20;94704;1;0.67;3;0;0;0
4948;39;13;41;95064;2;0.3;1;0;1;1
3219;40;16;154;94122;2;6.1;1;0;1;0
3104;52;22;55;92129;3;1.4;3;0;1;0
3212;35;9;83;90277;2;4.5;3;0;1;0
1875;37;11;82;95819;3;0.9;2;0;1;1
1261;57;31;40;91107;3;1.4;3;0;1;1
4297;35;9;84;94709;4;2.2;2;0;1;0
386;35;9;40;93943;3;0.9;1;0;1;0
3884;40;16;NA;94534;2;1.8;2;0;1;0
1838;43;18;103;90089;3;1;1;0;1;1
1109;55;29;61;95051;4;2.8;2;0;1;1
4934;47;23;94;92029;1;4.7;1;0;1;1
117;54;NA;35;92831;1;1.5;2;0;1;0
2620;33;8;62;92093;3;2.3;1;0;0;1
3970;38;11;75;94305;3;2.33;2;0;1;0
1524;41;16;104;92037;1;1;3;0;1;0
28;46;NA;NA;90064;1;2.4;1;0;1;1
1425;29;3;92;94539;2;1.3;1;0;1;0
236;38;8;71;94720;4;1.8;3;0;1;0
2729;39;13;58;94555;3;2.1;1;0;1;0
2957;62;38;195;91125;4;5.2;3;0;1;1
2770;33;9;183;91320;2;8.8;3;0;1;0
1904;56;26;50;90095;3;1.4;3;0;0;0
1233;43;19;84;92646;4;0.2;3;0;1;0
824;35;NA;45;90509;1;2;1;0;1;1
3237;44;14;NA;94112;1;0.75;3;0;0;1
2410;55;31;73;95207;3;2.67;1;0;1;0
4883;43;NA;73;94301;3;2.33;1;0;1;1
4070;56;32;31;94596;4;1.3;1;0;0;0
4927;37;13;83;92220;2;1.7;2;1;0;1
4814;49;NA;60;95023;3;0.7;2;1;1;1
3262;64;40;131;91103;1;3.8;1;0;0;0
835;NA;12;150;95138;4;5.4;1;0;1;0
2883;55;31;NA;90089;1;2.7;2;0;0;1
2162;52;28;38;94131;4;0.9;2;0;1;1
3801;64;38;35;93955;1;0.5;3;0;1;0
29;56;30;48;94539;1;2.2;3;0;1;1
3982;64;39;22;92691;3;0.5;1;0;1;1
13;48;23;114;93106;2;3.8;3;0;0;0
4810;43;19;32;94501;3;0.6;2;0;0;0
498;48;22;NA;90623;4;2.6;3;0;1;0
578;52;28;NA;94043;2;6.8;1;0;1;0
4864;61;35;25;91768;1;0.8;2;0;1;0
4348;58;33;22;90024;3;0.2;1;1;1;0
2907;35;8;55;92870;2;1.67;2;0;1;0
2343;62;37;92;94608;3;0.5;1;0;1;0
655;54;29;NA;93940;4;4.2;3;0;0;0
550;61;36;35;94110;3;1.3;2;0;0;1
2784;53;26;25;92123;2;1;2;0;1;1
3866;NA;30;64;93105;3;2.5;1;0;0;0
162;NA;35;80;95053;2;2.8;1;0;1;0
391;45;NA;45;92521;1;0.2;1;1;1;0
2904;58;34;41;95833;3;1.5;1;0;1;1
2600;44;20;71;91006;4;2;3;0;0;1
2764;55;31;13;93943;4;0.7;1;0;1;0
1442;58;33;43;94720;2;1.6;3;0;1;0
4140;29;3;81;95827;1;2.9;3;0;0;0
1247;48;22;59;91775;1;1.4;3;0;1;0
2195;34;9;123;94553;1;1.6;2;0;1;0
4552;27;NA;28;91330;4;1.5;2;0;1;0
742;NA;NA;22;94590;1;1.2;3;0;1;0
3960;43;19;123;91107;3;1.3;1;0;1;0
4412;23;-2;75;90291;2;1.8;2;0;1;1
3155;27;1;99;94305;1;3;3;0;0;1
3390;27;3;88;92182;3;0.8;1;0;0;0
1798;35;10;143;91365;1;8.6;1;0;1;1
4418;54;28;92;92374;2;1.1;1;1;1;0
2991;49;25;163;94608;2;0.4;1;0;0;0
4771;35;5;93;90095;4;1.8;3;0;0;1
4359;35;11;75;92672;4;2;3;0;0;0
4655;44;NA;69;90095;3;2.67;2;0;0;0
3512;37;11;89;94609;1;1.5;3;0;1;0
3211;43;NA;60;94301;2;2.5;1;1;0;0
1954;49;25;22;90058;4;0.2;1;0;1;0
1407;53;23;20;92123;4;0.4;3;0;1;1
1619;29;3;29;94720;3;1;1;0;1;1
3249;NA;6;92;92037;2;3.3;1;0;0;0
3703;50;25;160;93108;4;4.3;3;0;0;0
1922;45;21;63;95621;1;0.8;3;0;1;1
1297;30;6;80;92399;3;1.5;1;0;1;0
3099;41;16;21;92024;2;0.1;2;0;0;0
4604;37;NA;179;91768;1;8.6;1;0;1;0
4203;35;9;82;95064;3;0.9;2;0;1;0
1461;40;16;85;92677;4;0.2;3;0;1;1
1388;35;10;38;95762;4;1.7;1;0;1;1
19;46;21;193;91604;2;8.1;3;0;0;0
4983;36;10;45;95126;4;0.2;1;0;0;1
4633;54;29;62;94720;4;0.7;1;0;0;1
2139;36;11;40;93611;2;1.1;2;0;0;0
4542;62;38;124;95023;1;3.8;1;0;1;0
2408;39;15;100;94720;1;0.8;2;0;1;0
3937;NA;18;63;95616;3;0.8;3;0;0;0
4740;62;38;174;94305;1;4.7;1;0;1;1
3756;55;25;42;94115;3;1;3;0;1;0
1633;NA;5;93;95032;2;3.1;2;0;1;0
1580;29;5;122;94305;4;3;1;0;0;1
1174;24;-1;35;94305;2;1.7;2;0;0;0
1728;52;NA;54;90049;2;1.5;2;0;0;1
554;52;28;101;91330;2;0.3;1;1;0;0
4913;51;26;28;94061;1;1.3;2;0;1;0
4445;36;10;73;95035;2;2.8;1;0;1;1
476;43;19;152;92008;3;6.1;2;0;0;0
349;40;15;173;95060;4;6.6;1;0;1;1
4479;33;NA;53;91380;1;2.1;3;0;0;0
2437;53;29;39;92626;3;1.5;1;0;1;0
688;48;22;65;92120;2;1.5;2;0;1;0
4758;26;2;135;94588;1;1.5;1;0;0;0
936;NA;20;NA;95929;1;5.7;1;0;0;1
649;50;25;34;95621;1;1.3;2;0;1;0
1436;43;17;55;90266;1;0.2;1;0;1;0
2358;44;19;34;95005;4;0;2;0;0;0
2950;37;11;19;95054;3;0.2;2;0;1;0
3565;33;7;29;94720;1;0.6;3;0;0;0
1696;30;6;184;91911;1;6;1;0;1;0
1132;57;27;90;91709;2;4.5;3;0;1;0
3942;57;33;79;94588;1;2.7;2;0;1;1
2232;46;20;134;94575;1;5.7;1;0;1;0
234;62;37;58;91320;4;1.7;1;0;1;0
3257;34;9;41;94305;1;2.5;3;0;0;0
4387;53;27;122;94305;1;2.4;1;0;0;0
444;48;24;29;90509;1;1;1;0;0;0
3651;47;21;93;91604;2;0.8;3;0;0;0
3764;62;36;81;95051;3;4.4;1;0;0;1
1956;43;17;32;90401;3;0.5;2;0;1;0
1168;37;12;190;92354;2;3;1;0;1;0
4704;57;27;62;94025;3;2;3;0;1;0
398;26;2;48;90503;3;0.7;2;0;1;0
4595;53;27;31;91320;3;0.9;3;1;1;0
2029;42;17;9;91710;2;0;3;0;0;0
3441;26;1;NA;95133;4;0.6;2;0;0;1
4364;30;4;18;93711;4;0.3;2;0;1;0
307;55;29;79;92373;3;0.8;1;0;1;1
1326;50;24;79;94304;1;0.3;1;0;1;0
1486;34;9;99;90245;4;2.2;2;0;1;0
1187;62;38;43;94928;4;1.2;2;0;1;0
3148;NA;0;30;94024;4;1.3;3;0;1;1
3287;62;36;58;95020;1;2.8;2;0;0;1
314;34;9;41;93720;3;2.3;1;0;0;1
1320;32;6;35;94005;2;0.3;1;0;0;1
4439;43;18;NA;90025;2;0;3;0;0;0
2833;45;21;NA;92056;4;5.7;3;0;1;1
4713;NA;NA;14;94309;2;0.9;3;0;0;1
238;62;38;83;92521;1;1.8;3;0;1;0
4674;50;23;18;95503;2;1;2;0;1;1
2511;62;NA;52;95616;4;1.3;2;0;1;1
3223;49;23;81;93107;2;0.8;3;0;0;0
4171;31;7;44;93561;1;1.2;1;0;1;1
2179;37;13;158;93943;2;2.3;2;0;1;1
3749;33;7;100;94025;1;2.7;2;0;1;0
2773;55;31;130;92646;4;6.5;1;0;0;1
1084;28;3;65;95014;3;2.6;3;0;0;0
2938;62;36;89;94022;2;2;1;1;1;1
2977;33;8;82;95747;1;2.6;2;0;1;1
2184;34;8;29;90025;2;2;3;1;1;1
3469;43;19;113;93933;2;1.8;2;0;0;1
4280;39;15;80;94608;2;1.8;2;1;1;1
2536;50;25;21;90274;2;0.7;3;1;0;0
1087;63;37;40;94024;2;1;3;0;0;0
215;54;28;94;90291;1;1.9;2;0;0;0
2336;37;13;59;93907;1;3.6;2;0;0;0
419;27;0;33;90089;4;1;3;0;0;0
4332;61;37;158;94720;2;6;1;0;1;1
4946;42;18;NA;95351;2;1.7;1;0;0;1
384;44;NA;53;94608;1;0.2;1;0;1;0
3610;29;5;162;94022;1;4.3;1;0;0;1
536;51;25;132;94143;1;0.3;1;0;1;0
4558;33;9;NA;95054;2;1;2;0;1;0
717;29;5;31;96064;4;0.4;2;1;1;1
1289;63;38;129;91326;1;0.9;1;0;1;0
752;53;28;98;90210;1;1.3;3;0;1;0
4901;26;1;74;90028;4;2.2;1;0;1;0
1241;52;27;15;91320;4;0.8;1;0;0;0
1783;37;11;60;95825;2;2.8;1;0;0;1
2665;54;29;154;95014;1;2.4;2;0;1;0
2578;55;29;78;95521;1;0.8;3;0;1;0
3130;NA;14;NA;92705;2;0.3;2;0;0;1
1374;60;35;135;92612;3;0.3;3;0;1;0
4079;36;12;58;91320;1;3.6;2;0;0;0
2721;NA;23;32;93302;1;0.1;1;0;0;1
4228;32;7;111;90277;1;3.8;1;0;0;0
3043;52;26;78;94301;3;3;2;0;0;0
2006;47;23;170;90254;2;6.5;2;0;1;1
3044;47;22;42;91754;3;2.7;2;0;1;1
1125;38;12;29;94022;4;0.2;1;0;0;1
131;28;NA;81;94801;3;1.5;1;0;1;0
413;45;20;89;93311;4;1.9;3;0;1;0
2072;52;28;NA;94705;1;0;1;0;1;0
175;42;17;168;95503;2;7.9;2;0;1;0
1815;48;22;79;95747;3;0.7;2;0;1;0
487;55;30;84;92173;2;3.7;1;0;1;0
3799;55;25;35;93943;3;1;3;0;1;1
4435;35;9;51;94596;4;2.2;2;1;1;0
815;33;8;45;93943;2;0.1;1;0;0;1
710;29;4;72;95841;4;2.2;1;0;1;0
3645;59;33;41;91711;4;2.5;1;1;0;0
2387;31;5;72;94542;3;1.6;1;0;1;0
1120;41;16;79;96064;1;1;3;1;1;0
1113;52;28;51;94949;1;1.6;3;0;0;1
1219;62;36;98;92122;2;2.8;1;0;0;0
21;56;31;25;94015;4;0.9;2;0;1;0
520;34;NA;48;95616;1;2.5;3;1;1;0
2112;60;34;40;94105;1;1.6;1;0;1;0
2645;40;14;28;94061;2;0.8;3;0;0;0
3943;42;17;89;90095;1;0.1;2;0;1;0
603;29;5;135;95035;2;0.6;1;0;0;0
3803;31;7;10;95616;4;0.7;2;0;1;0
711;NA;17;59;94085;3;0.9;3;0;1;1
3874;54;30;54;94550;1;1.6;3;0;1;0
3680;49;NA;134;90095;2;6.3;1;1;1;0
1827;59;NA;35;91105;1;0.2;1;0;0;0
741;52;27;NA;90266;1;8.1;1;0;0;0
479;44;20;150;95060;2;3.3;1;0;0;1
1687;62;38;39;96003;4;2.2;1;0;1;0
2205;63;37;20;94704;2;0.4;1;0;0;0
