Id_cliente;Edad;Genero;Venta_total;N_Compras;FechaCompra;MontoCompra;MetodoPago;Tiempo;Navegador;Boletin;Vale
508240;40;0;319.1;10;14.09.21;33.417;1;750;1;0;0
508241;43;0;569.9;10;24.09.21;44.281;2;826;0;0;0
508242;43;0;133.3;5;08.03.21;26.538;1;801;0;0;0
508243;24;1;28.4;1;06.11.21;23.967;1;721;2;0;0
508244;48;1;616.9;6;11.07.21;81.215;1;488;3;0;0
508245;50;1;47.9;1;22.06.21;45.505;1;812;0;0;0
508246;38;1;144.7;3;21.09.21;59.272;1;423;2;0;0
508247;18;0;187.3;5;06.07.21;44.721;1;599;3;0;0
508248;35;1;35.4;1;18.07.21;33.63;1;848;1;1;0
508249;38;0;130.7;5;24.04.21;26.652;2;924;4;1;0
508250;22;1;33.9;1;05.12.21;29.326;1;1203;0;0;1
508251;32;0;25.9;1;20.12.21;24.605;1;703;0;0;0
508252;19;0;101.9;3;17.02.21;23.462;1;584;2;0;0
508253;43;0;258.1;7;25.09.21;28.096;1;874;0;0;1
508254;38;0;587.8;9;09.01.21;56.094;1;1117;0;1;1
508255;18;0;69.4;2;15.05.21;25.298;2;1056;0;0;1
508256;40;0;525.8;8;21.12.21;76.499;1;594;0;1;1
508257;35;1;249;7;05.03.21;56.776;1;755;0;1;1
508258;42;1;171.7;5;18.05.21;47.377;1;933;0;1;0
508259;31;0;81.8;2;22.03.21;38.958;1;876;4;0;0
508260;26;0;76.6;2;23.09.21;42.217;1;887;0;1;0
508261;27;1;259.8;11;19.06.21;28.356;0;659;2;0;0
508262;30;0;58.6;2;05.08.21;23.948;1;885;0;1;0
508263;36;1;166.2;6;11.12.21;28.651;1;947;0;0;0
508264;38;0;81.2;6;10.07.21;18.814;0;552;3;0;0
508265;34;0;191.8;6;25.09.21;43.016;1;1019;0;0;0
508266;31;0;57.3;2;05.02.21;22.331;0;959;0;0;0
508267;32;0;48.5;1;20.03.21;45.992;0;606;2;0;0
508268;66;1;70.3;2;12.12.21;48.956;0;946;0;1;0
508269;27;1;367.7;7;10.11.21;39.34;1;926;0;0;0
508270;29;0;65.3;2;28.08.21;27.031;0;873;3;1;0
508271;76;1;142.2;4;19.05.21;24.638;1;1064;0;0;0
508272;41;0;31.7;1;14.03.21;25.753;1;758;1;1;0
508273;19;0;306.1;12;07.11.21;21.937;2;840;0;0;0
508274;46;1;76.4;2;14.10.21;35.862;0;305;0;0;0
508275;25;1;356.1;10;30.03.21;33.312;1;981;0;0;0
508276;47;1;682.2;6;04.08.21;86.711;0;944;1;0;0
508277;33;0;195;3;14.08.21;80.755;2;1024;0;0;0
508278;31;0;126.2;2;24.06.21;67.495;1;551;3;1;0
508279;55;0;271.4;11;05.12.21;32.298;2;913;2;0;0
508280;43;1;79.8;4;15.02.21;18.888;0;943;1;0;0
508281;48;0;93;2;05.04.21;39.17;1;663;0;0;0
508282;41;1;180.2;5;04.02.21;31.939;0;950;1;1;0
508283;31;0;38.6;1;10.09.21;36.321;1;843;1;0;0
508284;43;0;112.6;2;24.08.21;42.508;2;474;0;0;0
508285;51;0;609.3;14;27.12.21;57.44;1;845;2;0;1
508286;38;0;44.2;3;17.07.21;15.724;1;642;0;1;0
508287;58;1;83.9;1;24.02.21;71.244;1;418;3;1;1
508288;46;1;109.3;2;14.06.21;53.806;1;786;3;0;0
508289;39;1;76.6;3;02.02.21;27.038;0;768;0;1;0
508290;39;1;1077.7;11;02.09.21;52.23;2;1033;0;0;0
508291;38;0;106.7;3;04.09.21;36.221;1;813;0;0;1
508292;21;1;358.1;10;10.11.21;40.315;2;920;0;1;1
508293;35;1;60.3;2;05.05.21;32.102;1;832;2;1;0
508294;39;1;25.9;1;24.04.21;24.605;0;964;0;0;0
508295;31;0;185.6;9;27.01.21;20.294;1;600;1;1;0
508296;40;0;287.3;3;01.06.21;116.162;1;756;3;0;0
508297;36;1;48.9;1;23.06.21;46.44;2;685;4;1;0
508298;45;0;182.2;5;03.10.21;44.648;1;898;0;1;1
508299;44;0;94.2;1;03.10.21;79.123;1;756;4;1;0
508300;38;0;42.4;2;21.02.21;16.423;2;669;0;0;0
508301;20;1;80.4;4;15.04.21;34.93;0;719;0;0;1
508302;57;0;205.7;7;06.07.21;27.317;1;1077;0;0;0
508303;34;1;54.8;2;03.05.21;28.595;1;455;1;0;0
508304;35;1;564.4;8;10.01.21;39.791;1;908;0;0;1
508305;32;0;30.7;1;05.11.21;28.74;0;1003;0;1;0
508306;30;0;71;6;24.09.21;15.709;2;884;0;1;0
508307;55;1;214.9;8;09.07.21;22.147;0;1075;3;0;0
508308;53;0;122.8;4;26.04.21;27.446;2;929;1;1;1
508309;41;0;331.7;12;04.11.21;29.23;1;829;1;0;0
508310;35;0;104;4;13.01.21;23.244;1;676;1;0;0
508311;43;0;135.1;3;12.06.21;36.576;1;852;0;0;1
508312;37;1;285.3;6;20.10.21;38.129;1;903;0;1;1
508313;34;0;91.5;6;14.12.21;13.274;1;781;0;0;0
508314;40;1;128.7;7;02.04.21;21.596;2;646;0;0;0
508315;31;0;162.9;6;26.08.21;37.423;2;503;3;0;0
508316;39;1;113.1;4;11.03.21;33.294;1;813;0;1;0
508317;38;1;103.3;5;12.02.21;16.186;0;494;1;1;0
508318;43;0;356.7;6;09.05.21;57.005;1;655;2;1;1
508319;29;1;113.2;4;20.11.21;44.615;2;282;3;0;0
508320;45;0;377.9;6;09.09.21;102.851;1;930;0;1;0
508321;25;1;197.1;5;28.06.21;75.07;0;928;3;0;0
508322;29;1;27.3;1;14.04.21;24.32;0;774;1;1;0
508323;30;0;181.5;6;21.02.21;33.048;2;1110;0;0;0
508324;23;0;133.4;4;09.04.21;41.353;0;983;2;0;1
508325;48;1;315.9;5;25.02.21;63.994;1;866;0;0;0
508326;24;1;85.3;3;10.03.21;33.971;1;720;2;0;1
508327;28;0;456;8;08.09.21;65.414;2;697;1;1;0
508328;51;0;229.4;4;18.02.21;40.14;1;841;2;0;0
508329;29;0;61.6;2;18.01.21;27.9;2;715;2;1;1
508330;34;1;292.2;11;17.07.21;21.001;1;859;1;0;0
508331;24;1;325.9;4;15.04.21;55.326;2;892;0;0;0
508332;46;1;386.3;5;15.06.21;63.316;1;739;0;1;1
508333;46;1;89.1;2;21.02.21;57.207;1;917;3;0;0
508334;45;1;26.7;2;18.03.21;11.509;2;719;1;1;0
508335;42;0;33.3;1;10.06.21;31.635;1;724;3;0;0
508336;37;1;253.5;5;09.09.21;61.522;1;604;0;1;0
508337;30;0;117.4;5;01.06.21;18.386;1;731;0;0;0
508338;26;1;189.7;5;17.07.21;44.299;1;1128;2;1;0
508339;51;0;61.6;2;10.07.21;27.538;1;578;2;1;0
508340;45;1;284.3;8;09.04.21;23.602;2;859;0;1;0
508341;28;1;198.6;8;13.04.21;25.234;1;698;0;1;0
508342;36;1;129.3;2;05.06.21;69.123;2;321;3;0;0
508343;32;0;334.9;7;12.01.21;51.324;2;841;2;1;0
508344;22;1;257.8;9;08.09.21;31.54;1;680;0;0;0
508345;38;0;98;1;13.08.21;93.1;1;837;0;1;0
508346;31;0;79.7;5;22.04.21;17.786;0;958;0;1;1
508347;25;1;32.5;1;17.05.21;30.376;2;822;0;0;1
508348;18;1;134.3;2;30.04.21;80.897;2;839;0;1;1
508349;18;0;573.3;20;26.08.21;30.666;1;624;0;1;0
508350;32;1;159.2;5;05.10.21;31.244;1;867;2;0;0
508351;35;0;78.6;3;09.02.21;37.823;1;746;0;1;1
508352;25;1;212.5;8;31.05.21;27.916;0;380;2;0;0
508353;44;1;440;7;06.01.21;53.152;0;929;0;1;0
508354;35;1;72.1;4;15.06.21;24.138;2;984;0;1;0
508355;43;1;133;1;01.04.21;117.37;0;1047;0;0;0
508356;34;1;66.3;3;03.05.21;18.52;1;1171;0;0;0
508357;27;1;1562.4;13;16.06.21;76.442;1;899;1;0;0
508358;37;0;695.8;13;29.04.21;49.22;0;813;3;1;0
508359;21;0;104.6;5;24.05.21;27.927;0;936;2;1;1
508360;42;1;152;4;07.10.21;38.507;2;580;2;1;0
508361;25;0;88.1;2;23.10.21;50.161;0;439;2;1;0
508362;47;1;48.3;1;03.01.21;45.885;0;654;2;0;0
508363;32;0;76.6;7;18.05.21;15.173;1;990;1;0;0
508364;49;1;129;3;06.11.21;43.753;2;641;1;1;0
508365;23;0;27.1;1;13.07.21;21.626;1;864;0;0;1
508366;28;1;78.1;1;16.03.21;56.093;1;883;0;0;0
508367;41;1;410.5;6;05.08.21;57.778;1;804;1;0;0
508368;50;0;34.3;2;22.02.21;22.812;1;530;1;0;1
508369;56;1;50.7;3;08.01.21;14.814;1;842;0;1;0
508370;36;0;198.1;7;19.08.21;29.597;0;644;3;0;0
508371;58;1;33;1;08.07.21;31.35;1;1087;0;0;0
508372;33;1;193.3;4;04.10.21;35.826;2;965;1;0;0
508373;49;0;78.3;2;06.05.21;42.267;2;650;3;0;0
508374;25;0;149.7;5;08.11.21;32.644;1;1098;0;0;0
508375;41;0;505.6;12;03.06.21;40.808;2;782;3;1;1
508376;18;0;22.9;1;27.09.21;21.755;0;439;2;0;0
508377;23;1;43.1;2;06.02.21;22.484;0;746;1;1;0
508378;42;0;245.7;4;05.02.21;44.545;1;1014;3;0;0
508379;20;1;187;3;13.10.21;42.852;1;612;1;0;0
508380;41;1;311.6;13;01.11.21;29.796;1;768;0;1;0
508381;47;1;71.9;4;10.12.21;22.896;1;515;1;0;0
508382;30;1;549.2;9;29.04.21;70.379;0;564;0;0;0
508383;24;0;77.4;1;09.01.21;73.53;2;630;0;0;0
508384;30;1;179.8;2;24.12.21;58.442;1;559;0;1;0
508385;24;1;1003.2;18;08.08.21;46.534;2;669;0;1;0
508386;35;1;47.9;3;01.04.21;21.006;1;1053;2;0;0
508387;37;0;344.3;8;06.10.21;60.425;2;714;3;1;0
508388;32;0;182.7;4;26.11.21;45.411;2;851;4;0;0
508389;56;1;25;1;14.04.21;22.736;1;976;0;1;0
508390;27;1;259.3;3;08.10.21;55.843;1;560;1;1;1
508391;53;0;30.5;1;15.10.21;28.975;1;610;1;0;0
508392;24;1;323.6;6;03.07.21;50.825;1;918;0;0;0
508393;37;0;106.4;2;19.08.21;59.748;1;646;1;1;0
508394;50;1;262.4;6;09.04.21;45.551;2;906;0;0;0
508395;50;0;308.5;8;06.12.21;24.017;1;1022;3;1;0
508396;31;0;643.9;7;25.12.21;46.219;1;518;0;1;0
508397;43;0;474.8;9;25.12.21;44.16;0;676;2;1;0
508398;41;0;74.9;4;27.09.21;29.61;2;684;3;0;1
508399;30;0;155.1;4;16.01.21;30.621;0;665;1;1;0
508400;43;0;250.4;3;14.05.21;82.482;1;671;0;0;0
508401;58;0;571.3;7;12.06.21;75.963;2;691;0;1;0
508402;42;1;344.1;13;17.12.21;27.357;0;707;4;1;0
508403;43;1;24.5;2;19.07.21;14.092;2;810;0;1;0
508404;44;1;857.5;11;15.07.21;68.2;1;952;0;1;0
508405;18;0;902.7;12;23.02.21;86.325;1;705;4;0;0
508406;42;0;73.5;1;17.10.21;69.638;1;941;2;0;0
508407;24;1;154.1;5;03.05.21;30.434;1;653;1;0;0
508408;29;1;153.6;3;03.02.21;47.33;2;564;0;0;0
508409;62;1;33;2;27.12.21;23.779;1;725;0;0;0
508410;33;1;245.6;4;11.03.21;55.793;0;823;2;1;0
508411;27;1;96.4;4;06.01.21;26.932;0;935;0;1;0
508412;50;1;31.1;1;29.01.21;27.087;2;1043;0;0;0
508413;25;0;645.5;11;15.06.21;33.681;1;832;0;0;0
508414;31;1;134.9;6;07.02.21;27.745;1;896;1;0;0
508415;51;1;99;2;04.11.21;50.179;1;1026;0;1;0
508416;37;1;170.8;8;07.07.21;23.355;1;600;2;1;0
508417;18;0;653.5;7;29.04.21;106.524;1;742;0;0;0
508418;43;0;100.8;3;02.01.21;44.839;0;1279;0;0;0
508419;31;0;94.8;3;25.06.21;33.156;1;874;3;1;1
508420;54;0;107.6;6;25.02.21;22.532;0;812;3;0;0
508421;29;1;791.1;16;23.12.21;35.286;1;921;1;1;1
508422;49;1;34.5;1;17.04.21;31.841;0;480;3;0;0
508423;57;0;73.5;3;23.06.21;37.45;2;664;0;1;1
508424;26;1;92.3;3;07.01.21;28.009;2;598;0;1;0
508425;34;0;99.4;4;17.02.21;24.168;0;855;0;0;0
508426;41;1;119.4;3;17.03.21;52.638;1;714;0;0;0
508427;26;0;642.7;10;19.01.21;64.781;1;757;2;0;0
508428;39;1;123;5;22.09.21;23.27;1;684;2;0;0
508429;33;1;352.3;6;12.12.21;34.23;1;487;0;0;0
508430;33;1;37.4;3;26.12.21;17.809;2;939;0;1;1
508431;37;1;252.2;8;08.04.21;31.036;1;393;4;1;1
508432;37;0;259;4;15.10.21;86.603;1;629;1;0;0
508433;38;1;110.4;2;03.07.21;60.056;1;543;0;0;0
508434;29;0;288.4;8;17.01.21;46.24;2;622;0;1;0
508435;29;0;179.7;6;03.02.21;20.802;0;816;0;0;0
508436;35;1;185.5;5;19.07.21;28.981;0;1002;0;1;1
508437;35;1;36.8;1;04.06.21;27.748;1;499;0;1;0
508438;31;1;379.7;8;04.01.21;55.427;2;680;0;1;0
508439;40;0;268.1;5;06.12.21;73.612;2;465;0;1;1
508440;18;1;100.7;3;24.09.21;33.38;0;671;0;1;0
508441;27;0;1766.5;21;03.07.21;52.685;1;793;0;0;0
508442;33;1;260.1;8;27.12.21;25.238;2;918;0;0;0
508443;26;1;150.4;2;21.12.21;40.617;1;399;0;0;0
508444;56;1;109.5;2;22.12.21;63.362;1;819;3;0;1
508445;36;1;141.2;2;05.04.21;70.659;1;565;2;0;0
508446;38;1;50.1;2;18.11.21;20.876;1;561;0;0;0
508447;30;0;280;4;04.07.21;81.09;1;792;0;1;1
508448;36;1;419.4;4;23.09.21;106.294;0;873;1;0;0
508449;21;1;28.8;2;10.11.21;20.374;1;762;0;1;1
508450;34;0;85.3;6;01.03.21;17.631;1;563;1;0;0
508451;25;0;412.4;3;13.06.21;83.448;1;692;4;1;1
508452;33;0;31.4;1;17.02.21;29.83;1;649;0;0;0
508453;18;1;430.7;10;13.04.21;35.75;2;889;0;0;1
508454;22;1;850.7;22;31.05.21;58.548;1;974;0;1;0
508455;54;1;155.2;6;09.11.21;25.5;1;942;1;0;0
508456;46;0;292.2;9;11.11.21;42.095;1;776;0;1;0
508457;52;0;78.2;4;23.05.21;20.618;1;962;1;1;0
508458;53;0;439.9;6;01.05.21;62.407;1;596;0;1;1
508459;44;0;101.7;2;13.07.21;54.667;1;1081;1;1;0
508460;31;0;545.3;8;29.11.21;46.276;1;575;1;1;1
508461;24;0;119.5;3;23.12.21;36.655;2;415;0;0;0
508462;50;0;78.5;2;24.03.21;37.301;1;956;4;1;0
508463;37;0;60.5;2;10.03.21;33.071;1;612;2;0;0
508464;66;1;175.2;6;15.09.21;36.317;1;801;0;0;0
508465;32;0;315.4;7;21.04.21;53.966;1;524;4;1;0
508466;60;0;167.6;9;14.03.21;16.474;1;1165;2;0;0
508467;34;1;217;3;12.01.21;95.285;2;1108;0;1;1
508468;52;1;572.7;14;28.05.21;47.779;2;1038;1;0;1
508469;56;1;611.8;6;24.05.21;118.979;1;776;1;1;1
508470;24;1;571.2;9;25.07.21;41.627;0;937;1;0;0
508471;30;1;111;3;15.03.21;35.519;0;710;3;1;0
508472;24;1;326.2;6;18.09.21;55.107;1;982;0;0;1
508473;21;1;47.8;3;06.09.21;19.732;0;706;0;0;0
508474;44;0;72.9;4;18.06.21;22.535;2;1065;0;1;0
508475;34;1;34;1;08.03.21;32.3;1;657;2;1;0
508476;37;0;38.5;1;05.07.21;36.575;1;717;0;1;0
508477;43;0;459;12;04.09.21;57.959;1;696;0;1;0
508478;18;0;86.5;2;17.05.21;35.843;1;815;0;1;0
508479;51;0;330;4;07.04.21;73.574;1;690;1;0;0
508480;32;0;32.2;4;04.07.21;10.924;1;868;0;0;0
508481;42;1;387.2;5;10.05.21;82.178;1;693;0;1;0
508482;43;0;42.5;1;27.05.21;34.58;1;922;0;1;1
508483;52;0;353.6;7;08.05.21;51.017;1;1053;0;0;0
508484;35;0;137.2;3;21.04.21;62.503;1;794;0;0;0
508485;18;0;181;7;19.09.21;19.141;1;1179;0;0;0
508486;37;1;641.5;7;17.06.21;71.195;0;963;1;1;0
508487;38;0;277.4;4;20.06.21;51.131;2;1165;0;0;0
508488;24;0;84.5;1;27.08.21;80.275;1;769;0;1;0
508489;38;0;754.8;9;12.05.21;38.462;1;461;1;1;0
508490;32;0;198.6;5;06.02.21;36.37;1;653;0;1;0
508491;20;0;153.4;6;08.11.21;27.988;1;671;0;0;1
508492;44;0;114.5;4;21.01.21;26.524;1;608;0;1;0
508493;29;1;481.7;11;28.07.21;35.382;1;385;0;1;0
508494;31;1;367.2;5;08.04.21;55.009;1;964;0;0;1
508495;30;1;82.6;2;20.03.21;51.066;1;375;4;0;0
508496;51;0;43.8;2;16.01.21;23.807;1;947;0;0;0
508497;36;0;306.7;10;25.11.21;42.432;1;1153;1;0;1
508498;37;1;41.2;1;06.06.21;39.094;1;580;3;0;0
508499;31;0;58.9;4;06.05.21;13.81;1;850;0;0;0
508500;42;1;398.8;6;28.09.21;52.527;1;668;2;1;0
508501;52;1;82.1;3;15.01.21;33.328;1;929;0;0;0
508502;44;0;63.3;2;26.07.21;37.309;1;545;1;0;0
508503;44;0;1152.8;20;30.06.21;67.88;1;696;3;1;0
508504;43;1;29.7;1;22.07.21;23.215;0;982;0;1;0
508505;19;1;59.5;3;15.02.21;22.619;0;711;3;1;0
508506;25;1;23.5;3;14.12.21;14.844;2;487;0;1;1
508507;34;0;76.6;2;29.03.21;40.736;1;983;1;1;1
508508;27;1;212.2;4;05.09.21;59.162;1;547;0;0;0
508509;23;0;32.1;3;30.09.21;13.985;1;794;0;0;0
508510;18;0;43.2;2;06.05.21;21.538;1;885;0;0;0
508511;20;1;112.3;3;17.02.21;35.806;1;742;3;1;0
508512;33;1;552.3;19;19.04.21;34.861;2;1217;1;0;1
508513;35;0;54.7;2;22.10.21;28.551;1;852;3;1;0
508514;26;0;151.4;6;27.11.21;38.654;1;744;0;0;0
508515;37;0;129.1;2;08.12.21;82.426;0;888;0;1;0
508516;31;0;118.5;3;24.03.21;36.752;2;818;0;0;0
508517;49;0;207.8;4;10.08.21;48.243;1;788;0;1;1
508518;34;1;294.8;8;25.02.21;44.806;1;824;0;1;0
508519;44;0;115.4;5;17.09.21;14.564;1;642;3;0;0
508520;38;1;41.5;1;01.06.21;39.425;1;758;3;1;0
508521;19;0;57.1;4;18.09.21;17.124;1;689;0;0;0
508522;35;0;151.9;4;08.09.21;36.524;2;439;0;0;0
508523;21;0;311.3;5;29.12.21;57.193;2;965;1;0;0
508524;35;0;246.4;8;28.06.21;30.5;1;658;1;1;0
508525;27;1;412.9;7;05.05.21;59.657;2;785;1;0;0
508526;41;1;20.7;1;12.07.21;19.624;1;643;0;1;1
508527;20;1;54.2;1;01.03.21;38.808;1;649;0;1;0
508528;36;0;43.2;1;10.02.21;41.04;1;593;0;0;0
508529;43;1;36.6;4;09.07.21;12.75;1;881;4;0;1
508530;47;1;255.7;5;29.10.21;53.856;1;974;1;0;1
508531;27;0;67.6;6;14.07.21;9.123;1;725;3;0;0
508532;36;1;73.6;3;13.10.21;38.906;1;683;0;1;0
508533;38;1;45.6;1;06.03.21;43.32;1;475;0;0;0
508534;55;1;46.3;1;14.06.21;30.604;0;923;0;1;0
508535;18;1;190.4;5;12.08.21;35.762;1;598;3;1;0
508536;25;1;114.9;1;07.05.21;99.716;1;579;0;0;0
508537;70;0;121.3;4;06.01.21;29.54;1;765;1;0;0
508538;33;1;22.8;1;27.01.21;21.247;1;720;0;1;0
508539;18;1;203.3;2;05.12.21;85.646;2;507;0;1;0
508540;29;0;96.5;3;09.08.21;39.216;1;531;0;0;0
508541;18;1;82.3;2;07.04.21;57.43;1;841;0;1;0
508542;39;0;77.7;4;05.04.21;16.798;0;622;2;1;0
508543;46;0;48.9;4;15.01.21;12.104;0;802;4;1;0
508544;25;1;274.3;7;11.12.21;24.533;1;786;1;1;0
508545;30;1;577.1;25;09.02.21;32.792;1;969;0;1;0
508546;47;1;35.7;1;05.10.21;28.321;0;590;2;0;0
508547;18;1;41.7;2;29.03.21;26.632;1;822;0;0;0
508548;20;0;15.1;1;03.05.21;14.221;2;855;2;1;0
508549;33;1;271.6;6;10.04.21;38.37;1;627;2;0;0
508550;27;1;188.9;6;28.10.21;31.493;1;983;0;1;0
508551;32;1;13.7;1;12.01.21;13.015;1;480;0;0;0
508552;21;0;178.3;6;09.05.21;33.28;2;630;0;1;1
508553;39;0;34.9;1;12.04.21;33.155;1;473;0;1;0
508554;34;1;81.4;2;10.04.21;55.296;2;588;3;1;0
508555;43;0;202.4;9;12.03.21;28.334;2;732;1;0;0
508556;38;0;56.1;1;30.11.21;53.295;1;930;0;1;0
508557;38;1;158.5;3;19.05.21;52.088;2;752;0;0;0
508558;19;1;88.6;4;02.06.21;22.727;2;633;2;0;0
508559;42;1;48.9;1;21.05.21;46.455;2;501;0;1;0
508560;32;1;158.2;2;24.12.21;66.748;1;561;0;1;1
508561;34;1;63.6;1;04.05.21;58.931;2;816;1;1;0
508562;49;0;501.4;11;05.05.21;42.585;1;939;0;0;0
508563;27;1;67.8;2;30.04.21;33.602;0;705;0;1;0
508564;52;1;20.9;1;30.04.21;19.622;0;998;0;0;0
508565;53;1;71.8;1;02.02.21;68.21;1;609;0;0;1
508566;45;0;37;2;09.08.21;18.206;1;650;3;1;0
508567;24;0;135.8;5;10.01.21;32.005;2;685;2;1;0
508568;18;1;296.3;6;24.03.21;64.239;0;985;4;1;1
508569;49;1;79.7;3;15.03.21;22.397;1;744;3;0;0
508570;37;1;133.6;4;17.04.21;35.008;1;456;0;0;0
508571;27;1;142.1;7;04.10.21;17.262;1;951;0;0;0
508572;50;1;239.2;9;07.08.21;31.318;1;1092;1;1;0
508573;26;0;86.5;4;28.12.21;25.493;1;735;0;0;1
508574;31;1;47.6;2;09.05.21;24.622;0;549;4;0;0
508575;42;1;57.7;2;05.12.21;45.372;0;936;0;1;0
508576;23;0;116.4;3;17.01.21;47.231;1;1134;0;0;0
508577;35;0;310.1;8;04.07.21;27.642;1;913;1;0;0
508578;49;1;100.6;3;19.10.21;39.673;0;428;3;1;0
508579;39;1;181.6;6;14.07.21;29.114;1;896;1;0;0
508580;51;0;82.2;3;07.12.21;37.602;2;833;1;0;1
508581;50;0;37.6;2;25.04.21;24.913;1;608;0;1;1
508582;36;0;30;1;13.01.21;28.325;1;992;1;0;0
508583;18;1;135.2;13;10.10.21;14.016;1;839;1;0;0
508584;23;1;115.7;1;25.01.21;102.123;2;1017;0;1;1
508585;45;0;291.4;4;07.10.21;60.885;2;549;2;1;0
508586;18;1;2792;24;25.09.21;100.465;2;852;0;1;0
508587;32;0;103.2;3;05.11.21;58.455;1;619;0;0;0
508588;40;0;275.6;7;24.06.21;39.153;1;765;3;1;0
508589;54;0;136.2;6;23.11.21;15.473;1;1046;0;0;1
508590;29;1;67.1;1;03.03.21;63.745;0;503;1;0;1
508591;28;1;289;3;08.06.21;64.554;1;534;0;1;0
508592;35;0;87.3;8;14.02.21;20.459;1;892;3;0;0
508593;40;1;104.3;2;07.10.21;45.28;1;777;0;0;0
508594;34;1;49.9;2;18.09.21;37.72;1;991;0;0;0
508595;49;1;36.3;1;22.10.21;34.444;1;595;2;0;0
508596;26;1;364.6;6;06.10.21;46.012;2;769;1;1;0
508597;37;1;94.4;3;23.04.21;43.458;2;904;0;0;0
508598;41;0;38.3;1;25.01.21;22.509;1;818;0;0;0
508599;31;0;67.6;1;06.12.21;64.22;2;458;0;0;1
508600;46;1;99.5;5;29.06.21;18.249;2;1228;3;1;0
508601;38;1;902;25;04.02.21;50.232;1;798;1;1;1
508602;45;1;164.1;3;05.12.21;40.17;1;479;3;0;0
508603;38;1;115.7;3;29.12.21;25.101;2;767;4;1;0
508604;41;1;117.5;2;12.06.21;69.612;0;857;0;1;1
508605;28;1;213.3;9;09.10.21;17.223;1;939;1;1;1
508606;28;1;216.5;5;14.01.21;40.526;1;927;1;1;0
508607;51;0;144;4;04.02.21;38.786;1;702;2;0;0
508608;44;1;333.8;6;11.04.21;73.128;0;450;1;1;0
508609;24;1;78;2;28.08.21;47.304;1;863;0;0;0
508610;38;0;63;4;18.02.21;12.54;2;424;3;1;0
508611;18;0;45.5;2;13.01.21;27.632;0;979;1;1;0
508612;29;1;84.4;1;02.09.21;71.272;1;608;2;1;0
508613;48;1;155;5;09.10.21;33.641;2;894;0;0;0
508614;34;0;31.5;1;27.09.21;21.247;0;662;0;0;0
508615;37;0;247.9;8;19.10.21;41.723;2;671;1;1;1
508616;18;0;91.9;2;21.10.21;69.336;2;596;2;1;0
508617;31;0;25;1;08.08.21;23.75;2;909;0;1;0
508618;40;1;147.6;6;09.07.21;21.842;2;668;0;0;0
508619;42;1;122.2;4;09.11.21;30.96;2;878;2;1;0
508620;48;1;81;3;08.05.21;26.917;1;603;4;0;0
508621;33;0;60.5;1;05.02.21;56.612;2;738;0;0;1
508622;34;0;110.6;5;02.10.21;29.869;1;786;0;0;0
508623;20;0;65.9;2;11.04.21;38.952;0;808;0;0;0
508624;34;1;457.4;7;24.12.21;72.862;2;614;0;0;0
508625;21;1;45;2;01.06.21;21.701;0;907;0;0;0
508626;18;0;134.3;3;07.11.21;61.519;0;731;0;0;1
508627;23;1;190.9;4;16.01.21;53.65;0;858;1;0;0
508628;54;0;72.1;4;29.08.21;20.621;1;777;0;0;0
508629;33;0;415.9;9;13.06.21;75.664;1;886;0;1;1
508630;39;1;88.4;5;18.06.21;20.123;1;636;4;0;0
508631;30;0;40.2;2;07.04.21;18.178;2;638;0;0;0
508632;18;1;33.4;2;21.12.21;22.324;2;817;2;0;0
508633;47;0;54.7;3;24.05.21;29.424;1;691;0;1;1
508634;18;1;203.8;8;07.11.21;27.884;1;1003;2;0;0
508635;29;0;22;1;05.06.21;20.83;2;752;2;0;0
508636;35;0;46.6;1;18.01.21;44.27;1;533;0;1;0
508637;39;0;40.7;1;17.11.21;38.665;1;655;1;0;1
508638;27;1;147.1;3;09.03.21;38.782;1;580;1;0;0
508639;18;1;518.9;14;09.04.21;45.12;1;973;0;1;0
508640;26;1;336.4;4;11.11.21;68.088;0;879;2;0;0
508641;27;0;175.3;5;23.11.21;34.168;2;769;0;0;1
508642;27;0;159.7;4;01.12.21;26.544;0;832;0;0;0
508643;48;0;109.8;2;05.06.21;51.674;1;694;4;1;0
508644;21;1;248.1;5;04.10.21;58.482;0;935;0;0;0
508645;40;0;212.5;5;30.04.21;36.277;1;874;0;0;0
508646;38;0;104.8;5;28.09.21;36.127;0;906;0;0;0
508647;48;1;41.2;1;03.07.21;32.803;0;675;4;0;0
508648;34;1;125;3;19.01.21;26.52;1;666;0;0;0
508649;45;0;245.8;11;02.06.21;30.19;1;900;0;0;0
508650;34;0;483.5;15;20.06.21;34.427;1;1039;1;0;0
508651;41;0;188.9;4;04.04.21;46.2;2;939;2;0;0
508652;18;1;527.7;12;17.05.21;48.48;2;1065;0;1;0
508653;18;0;127.9;6;03.07.21;22.017;1;739;4;0;0
508654;41;1;117.5;4;19.01.21;36.014;1;605;0;0;0
508655;41;0;132.3;6;25.02.21;25.85;2;601;1;0;0
508656;42;1;328.8;5;07.10.21;31.803;1;1008;1;1;0
508657;30;1;229.1;6;09.05.21;37.106;1;445;0;1;0
508658;54;0;84.5;3;11.08.21;53.85;1;991;3;0;0
508659;30;0;173.7;6;26.07.21;33.519;1;618;1;0;0
508660;41;0;382.6;10;21.07.21;42.746;1;1126;0;1;0
508661;43;1;64.9;2;31.05.21;21.639;1;767;0;0;0
508662;57;1;218;7;26.06.21;21.632;2;910;0;0;0
